"No.","Time","Source","Destination","Protocol","Length","Info"
"853","57.398021","192.168.86.228","35.236.71.176","TCP","55","[TCP Keep-Alive] 49197  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"854","57.466727","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"855","57.471291","35.236.71.176","192.168.86.228","TCP","66","[TCP Keep-Alive ACK] 443  >  49197 [ACK] Seq=1 Ack=2 Win=249 Len=0 SLE=1 SRE=2"
"856","57.485883","162.159.136.234","192.168.86.228","TLSv1.2","197","Application Data"
"857","57.529039","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"858","57.530418","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"859","57.538510","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2788 Win=1028 Len=0"
"860","57.630674","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"861","57.631370","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"862","58.466634","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"863","58.553002","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"864","58.554274","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"865","58.584815","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   Unknown   Unknown   "
"866","58.654527","192.168.86.72","224.0.0.251","MDNS","271","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"867","58.655130","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","291","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"868","58.860486","192.168.86.72","224.0.0.251","MDNS","1213","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"869","58.862248","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1233","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"870","59.166473","192.168.86.146","224.0.0.5","UDP","319","4242  >  4242 Len=277"
"871","59.320494","192.168.86.228","151.101.66.217","TCP","55","[TCP Keep-Alive] 49801  >  443 [ACK] Seq=1 Ack=1 Win=2050 Len=1"
"872","59.331627","151.101.66.217","192.168.86.228","TCP","66","[TCP Keep-Alive ACK] 443  >  49801 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"873","59.340619","162.159.136.234","192.168.86.228","TLSv1.2","97","Application Data"
"874","59.381227","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2831 Win=1027 Len=0"
"875","59.465904","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"876","59.473762","192.168.86.64","192.168.86.255","UDP","310","43637  >  20002 Len=268"
"877","59.780968","192.168.86.72","224.0.0.251","MDNS","382","Standard query response 0x0000 PTR erin._companion-link._tcp.local TXT PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR erin._mediaremotetv._tcp.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"878","59.781661","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","402","Standard query response 0x0000 PTR erin._companion-link._tcp.local TXT PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR erin._mediaremotetv._tcp.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"879","59.782745","162.159.136.234","192.168.86.228","TLSv1.2","101","Application Data"
"880","59.805345","162.159.136.234","192.168.86.228","TLSv1.2","106","Application Data"
"881","59.805385","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2930 Win=1027 Len=0"
"882","59.985336","Apple_80:8d:bc","Broadcast","ARP","42","ARP Announcement for 192.168.86.72"
"883","60.080813","162.159.136.234","192.168.86.228","TLSv1.2","120","Application Data"
"884","60.129823","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2996 Win=1027 Len=0"
"885","60.463414","162.159.136.234","192.168.86.228","TLSv1.2","108","Application Data"
"886","60.466057","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"887","60.515047","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=3050 Win=1027 Len=0"
"888","61.078380","192.168.86.228","66.22.206.17","UDP","50","58339  >  50022 Len=8"
"889","61.089381","66.22.206.17","192.168.86.228","UDP","50","50022  >  58339 Len=8"
"890","61.090117","192.168.86.228","162.159.137.234","TLSv1.2","115","Application Data"
"891","61.133141","162.159.137.234","192.168.86.228","TLSv1.2","111","Application Data"
"892","61.184079","192.168.86.228","162.159.137.234","TCP","54","64656  >  443 [ACK] Seq=589 Ack=229 Win=1027 Len=0"
"893","61.418912","fe80::14a4:bee9:1dad:1161","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"894","61.419068","192.168.86.72","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"895","61.419662","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"896","61.420302","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"897","61.467384","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"898","61.521298","192.168.86.72","224.0.0.251","MDNS","211","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"899","61.521990","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","231","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"900","62.034000","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"901","62.035016","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"902","62.238805","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"903","62.239647","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"904","62.244722","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   "
"905","62.276010","192.168.86.228","66.22.206.17","UDP","162","58339  >  50022 Len=120"
"906","62.277703","192.168.86.228","162.159.137.234","TLSv1.2","140","Application Data"
"907","62.296289","192.168.86.228","66.22.206.17","UDP","163","58339  >  50022 Len=121"
"908","62.316708","192.168.86.228","66.22.206.17","UDP","172","58339  >  50022 Len=130"
"909","62.334502","162.159.137.234","192.168.86.228","TCP","54","443  >  64656 [ACK] Seq=229 Ack=675 Win=8 Len=0"
"910","62.335468","192.168.86.228","66.22.206.17","UDP","171","58339  >  50022 Len=129"
"911","62.340420","192.168.86.72","224.0.0.251","MDNS","136","Standard query response 0x0000 TXT OPT"
"912","62.340698","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","156","Standard query response 0x0000 TXT OPT"
"913","62.355834","192.168.86.228","66.22.206.17","UDP","205","58339  >  50022 Len=163"
"914","62.376072","192.168.86.228","66.22.206.17","UDP","241","58339  >  50022 Len=199"
"915","62.381105","162.159.136.234","192.168.86.228","TLSv1.2","220","Application Data"
"916","62.395605","192.168.86.228","66.22.206.17","UDP","196","58339  >  50022 Len=154"
"917","62.416398","192.168.86.228","66.22.206.17","UDP","171","58339  >  50022 Len=129"
"918","62.426027","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=3216 Win=1026 Len=0"
"919","62.436555","192.168.86.228","66.22.206.17","UDP","166","58339  >  50022 Len=124"
"920","62.443019","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"921","62.443544","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"922","62.455510","192.168.86.228","66.22.206.17","UDP","175","58339  >  50022 Len=133"
"923","62.467300","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"924","62.475920","192.168.86.228","66.22.206.17","UDP","165","58339  >  50022 Len=123"
"925","62.495849","192.168.86.228","66.22.206.17","UDP","172","58339  >  50022 Len=130"
"926","62.515515","192.168.86.228","66.22.206.17","UDP","176","58339  >  50022 Len=134"
"927","62.535755","192.168.86.228","66.22.206.17","UDP","175","58339  >  50022 Len=133"
"928","62.545914","192.168.86.72","224.0.0.251","MDNS","504","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"929","62.546685","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","524","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"930","62.556357","192.168.86.228","66.22.206.17","UDP","177","58339  >  50022 Len=135"
"931","62.575507","192.168.86.228","66.22.206.17","UDP","171","58339  >  50022 Len=129"
"932","62.596262","192.168.86.228","66.22.206.17","UDP","177","58339  >  50022 Len=135"
"933","62.599130","192.168.86.228","162.159.137.234","TLSv1.2","140","Application Data"
"934","62.613252","162.159.137.234","192.168.86.228","TCP","54","443  >  64656 [ACK] Seq=229 Ack=761 Win=8 Len=0"
"935","62.616159","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"936","62.635459","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"937","62.655949","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"938","62.676617","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"939","62.695532","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"940","62.715981","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"941","62.735921","192.168.86.228","66.22.206.17","UDP","89","58339  >  50022 Len=47"
"942","62.752027","192.168.86.72","224.0.0.251","MDNS","1487","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"943","62.754140","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1507","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
